,y_test,prediction
5373,3819.0288,2606.1484796413974
1657,75.9012,339.1369637174424
273,5829.7448,4176.306362588943
7086,392.822,1233.594312770164
2337,61.2536,-706.8564587461697
2607,3542.056,3024.700464248702
3299,5396.9748,4121.096948375611
2631,1510.0344,4068.3255600078633
3776,4349.0056,3109.3076571155984
4153,225.7062,1676.0691812737277
4557,2162.5184,1113.9667417841251
5378,1065.28,3407.464011302052
6000,7393.0432,4998.106685787559
7564,802.9548,889.184922057061
1035,2190.482,2510.7211593882876
8440,2960.1468,2440.148008766487
6539,3281.0624,3807.944752857991
3434,3778.415,2483.804940770352
5233,3751.783,1682.50011362822
4061,428.7752,-141.7616447227863
44,373.5138,2074.3169687066634
5022,120.5098,73.09281404004832
5085,2916.204,3877.301514326946
3007,3439.5228,2783.411697061817
7336,1830.95,2326.345523745786
2434,2006.7212,1521.0085986721467
2580,3629.2758,2595.722042832166
4559,351.5424,977.5834007304034
5615,2375.5744,2372.1406158793206
7019,2466.789,2222.80154310062
4574,2303.668,1878.2433339991899
4589,1543.3244,2174.0018604073534
7801,2432.8332,2591.342332212177
8255,2696.49,1580.7394849823954
7646,790.9704,662.8381684288064
6132,5438.9202,3780.404136668833
5663,1174.4712,1537.8142429385755
3637,1166.4816,802.3659857169378
2966,143.8128,445.3391917385725
6577,761.6752,1691.9491611949413
6261,4288.4178,4972.9630729572145
4083,1216.4166,4134.575041113749
4415,5219.872,2994.452351496431
2643,5976.2208,3646.1462480990226
1132,1901.5248,2402.6500536209055
5686,856.8846,1492.3120811671085
7491,3175.866,2843.968193677566
938,89.2172,-337.1036819168612
7453,509.337,1050.840097638313
6510,3251.1014,2576.1734412525234
234,605.878,721.5351495847608
722,1780.3492,2089.402337565692
187,778.986,2262.710925679169
3526,473.3838,1589.3409630768272
4699,6831.108,3684.5021308529867
2793,1837.608,1230.0494415415171
6198,3214.4824,3040.0532695725683
2650,2524.0478,2401.660540803971
7761,1403.5064,1399.721693037906
3112,886.8456,1555.5618684375336
635,5087.3778,4524.5017082469
7677,2045.3376,4052.5610432552908
4413,3900.9222,2391.014480167668
4937,3658.571,1618.6513174074882
5645,2077.296,2623.734028258408
1034,75.9012,-1166.8078439814713
3326,3478.805,2907.200610134278
1103,5350.3688,2566.4869459622923
6440,1113.2176,941.2970498011067
2578,2648.5524,2351.2180604618106
394,3259.7568,2985.2204529652586
4994,2292.3494,3296.14008439538
787,129.1652,-861.3148045758816
2152,2348.9424,2025.8417981053083
5105,1230.3984,1740.6649456535292
3379,727.0536,944.062226571258
4800,488.6972,1830.8617511624427
5276,2055.3246,1616.685783045469
6608,691.1004,1877.2899213529456
7114,3174.5344,3148.4390722086164
6423,569.259,2649.6894487143327
5840,1446.1176,1633.9248354646102
3766,5267.8096,3614.6602493699115
5575,885.514,1481.6349907038095
3779,3563.3616,2064.1571082392625
5977,8474.3024,5067.247827744659
7052,3675.216,3585.252144748437
1082,1584.604,1689.436030876595
7917,743.0328,1421.765506208154
5836,3271.7412,3688.3043131729705
3976,1592.5936,2500.907950800121
1783,2364.9216,2295.7054519575245
1414,3420.8804,5128.346524442641
3724,5000.8238,4153.880522569927
5605,1607.907,3323.1781414443235
2509,2960.1468,2305.4788442429435
2067,1518.024,2334.8098132784644
2774,1419.4856,1738.0837456153458
6630,173.108,-519.655326348382
1817,4410.2592,3013.896351575174
3805,2182.4924,3108.8645739648705
2081,392.822,1182.2857856317432
7551,3229.7958,4165.704093148966
5173,2302.3364,2860.0061664605587
3714,5299.768,4152.61290822145
692,4974.1918,4007.278520385514
1235,3235.788,2583.8509095870577
5770,2388.2246,2310.9240424032982
642,3246.4408,2290.078632731942
7419,2444.8176,2173.181903905502
3315,2956.152,3020.1701781816964
3679,2695.1584,2116.1844735683285
38,388.1614,2107.8652893595204
7813,109.1912,-936.7865459563852
5155,354.2056,1087.196035523496
8405,124.5046,164.74408424514286
1180,2190.482,2471.804094968932
1022,352.874,909.2071718280731
7538,1817.634,2417.007604362449
8284,197.0768,-274.9979696185478
7975,922.7988,1391.5157634614616
1332,1957.452,2289.3237736575097
5873,2422.1804,2127.3023132861467
2189,5243.8408,3607.4281833831715
1386,3691.1952,2791.363298156026
147,1597.92,2665.4484727422478
8244,3964.839,4292.364901126506
7158,5592.72,3480.851210614626
4520,2302.3364,1980.2036359516756
3769,3567.3564,4513.2052833465295
5470,1791.6678,1035.0641156240931
7898,790.9704,2305.4957466573837
8441,777.6544,1564.803290550079
4919,341.5554,1797.690526701954
196,992.7078,825.9787684313613
5367,2596.62,2710.2841819015393
1456,351.5424,1443.843296972318
277,450.0808,1811.10911103733
1830,1468.089,722.0288461874119
2172,697.7584,935.06600444276
3266,5752.512,3351.145128022451
1379,5816.4288,5241.289884235652
4844,102.5332,-117.20983789850084
6799,459.402,3623.320664467718
7782,2345.6134,2959.868684829749
2843,2796.36,3684.679956502839
1283,1581.275,1039.6285870467716
3375,352.874,872.6644539286567
5739,2087.283,2636.5239575208075
5937,312.926,597.1650317947779
3180,1524.0162,1613.8782742737767
7671,1078.596,510.2102587372633
8210,3435.528,3331.0416868700477
2417,3731.809,3084.5016793377295
7299,3352.303,2858.873740003601
958,1973.4312,2581.01549145428
6956,2125.2336,1623.9736250499159
3740,91.8804,-966.3054004276615
3079,497.3526,1166.1412044790175
5167,683.1108,1873.9892094602262
839,2857.6136,1565.1524834259722
39,2180.495,2873.17353117789
7852,1342.2528,1609.9097881582481
4881,2792.3652,2462.2396098254917
6258,2512.7292,2671.094145339864
7427,884.1824,1624.8941445855048
3603,330.2368,804.6826017195808
7648,1070.6064,1415.738512273734
462,1787.673,1920.705849558309
4065,1845.5976,2733.701929073067
982,384.8324,1195.6933533098563
6296,247.6776,185.94421155332088
641,6611.394,3142.552029344013
454,2683.174,1471.7648718186201
20,3775.086,3987.9548662544007
8401,1395.5168,1480.1543772990715
8283,1845.5976,1537.2826144210271
3639,390.1588,1351.8647214829043
244,3225.1352,3601.213333410034
2984,1257.0304,2483.5686472448333
6154,3874.956,3124.5022468115303
3978,882.8508,868.1155467691962
4609,1049.9666,554.2683579596342
6039,1757.712,2375.958882476021
882,300.9416,676.2195584109995
3443,1150.5024,857.3438231652285
7632,41.9454,-1153.0739793531643
4967,3146.5708,2977.3612809883552
3634,1601.249,2078.1533401567326
4060,5609.365,4916.8474968144965
651,229.701,-1016.6454521106957
1852,874.8612,532.740595332459
162,3315.684,3189.134957300098
7043,992.7078,2402.561728431872
4240,1518.024,3033.6362452464755
6163,1957.452,2257.598441788542
5863,2387.5588,3020.5871096455962
304,7696.648,3389.1771840221004
4853,2852.2872,3238.2308528526046
7311,1494.0552,1529.3044205702183
7398,1494.0552,1467.1719261760668
6866,647.8234,1485.2332414188688
6943,325.5762,1802.5770584668478
1085,5173.266,4226.632121951483
7496,2868.2664,3831.1417529969913
5165,2954.1546,2742.323170259289
2457,5099.3622,3434.0325190621875
8008,2743.7618,3412.465662059761
2813,113.186,155.73999749818063
2214,2936.178,3063.4961302460392
1168,2519.3872,1877.8896255127406
8070,868.869,1704.8208756133863
6148,2740.4328,3060.6932073002795
8253,2896.8958,2408.712092832159
6913,325.5762,1788.5866604785379
6340,3123.9336,3075.5555557855105
8003,1342.2528,3035.7209087440533
1261,2681.8424,2299.588219575692
296,583.2408,754.9710355022963
229,3101.2964,4290.36403196354
2241,856.8846,1104.0641217028199
4407,587.2356,1662.9395020506188
221,1416.8224,1418.354967078704
6982,5073.396,4021.444035188742
6688,5888.3352,4525.313483308917
1411,928.791,1116.898466322264
2549,6381.693,2290.9743640723614
4123,4082.6856,2370.365648053432
5435,2127.231,2436.019032247022
2076,2516.724,2078.8350004583285
7886,1857.582,1670.163667674333
3840,1559.9694,2363.417763595793
4068,1761.7068,1577.4314072107074
5972,549.285,1112.7346678043136
7176,2037.348,2664.1131999908757
1091,2503.408,2584.079173452485
7138,652.484,1054.172244348788
8141,452.744,733.005684609004
2250,458.0704,1768.1122948101643
4977,2446.815,2541.7475396698437
5518,2463.46,1306.2095024163575
6481,2716.464,2242.061982409899
6605,1125.202,2408.383543783055
4328,5690.5926,2754.1766609896094
8153,1719.7614,2974.7597332847404
6289,2247.075,3100.571322866257
2676,4134.618,3131.519508797469
4582,3495.45,3880.9523074096014
5399,2802.3522,1943.6722662783523
8412,2203.798,3474.656492363593
5599,429.441,396.407426113572
4076,2450.144,2675.9294245759884
6436,3506.7686,2275.843409012202
3636,6338.416,2920.211484872496
841,178.4344,-392.0752767802842
3528,3872.9586,2938.321723830156
1547,829.5868,566.8143358426335
6724,1454.1072,1966.5729377970702
6853,3098.6332,1972.8086880165615
8046,392.822,3159.430580456427
1029,1198.44,996.6573597135648
7766,1707.777,1906.6194585202657
6670,264.9884,2250.9870544024193
8148,3142.576,3119.2300202145866
7355,80.5618,-527.7017635993589
4900,3439.5228,2513.787483157315
6428,1808.9786,2517.9996519274273
5498,309.597,1422.5636338154213
7533,2572.6512,2970.758597944886
7994,3593.3226,2696.051253855141
3910,1621.8888,3438.00437765071
2568,659.142,520.0548714151063
2644,884.1824,904.0797285769108
733,1807.647,1924.89266774774
4105,5522.811,5520.942538827387
5694,1435.4648,2105.6325264060606
6512,2841.6344,1909.2435229991402
6590,3691.1952,2442.731928660912
5558,6624.71,4305.563877285062
1750,5956.9126,4106.600570959485
836,145.8102,-1082.4703927909595
2528,6503.5344,3823.6265490378064
4831,858.882,2260.9923238581355
5006,1701.7848,2223.5290822594375
7489,614.5334,803.90926675282
2866,250.3408,260.3497011474053
7154,3835.008,3417.69632921954
683,1488.063,1583.4330508545816
499,1298.31,2033.2841053431946
388,717.7324,2394.3541658581466
6101,2999.429,2799.14802730204
3311,1346.2476,3518.7586628024014
6380,3755.112,3081.7035317063574
8404,153.134,-548.8084378413196
119,1141.847,3281.703171668038
158,1701.7848,2135.1367288870433
6968,755.0172,1441.420743618444
3986,4250.4672,1752.1396907729245
5962,1641.197,1624.3955495647133
6693,1957.452,2198.1159001396554
1044,6048.793,4168.552231098336
3964,2077.296,1903.541537172285
6059,3704.5112,3652.469230198797
4301,3295.71,1601.2341027490313
7733,467.3916,527.1560782915353
7868,2542.0244,1768.8764532470268
6837,4165.2448,4047.042433961556
3975,892.8378,1620.4153199762698
6099,567.2616,455.8627885318797
7276,1537.998,1658.481262153084
1422,852.224,1515.5359522029187
4561,2183.824,1727.9626696532364
6183,3509.4318,2566.765498547142
1644,153.7998,558.7920767293526
2480,782.9808,1255.8056261805796
2877,3165.879,3360.106937204696
2491,109.1912,-114.61635124965369
1831,1733.7432,2342.3550221088035
6464,2195.8084,1970.674782265049
6141,4460.86,2797.9824737818067
7016,8062.838,5018.439589882635
1240,3415.554,3282.967145171982
2542,1211.756,1501.068377415822
4225,233.03,1811.1560350149348
6372,2846.295,2454.658265364233
4220,1571.288,2585.5622691697845
4418,2530.7058,1906.6813967588248
7542,785.644,1307.7142417098478
7198,3981.484,2470.9316308478988
2041,633.8416,755.8739562502578
2223,188.4214,1124.9312841907276
3852,1073.2696,1257.6651048898766
1142,3747.1224,4290.519820924228
5139,988.0472,1976.3315482245569
7833,4482.1656,3449.1302557039758
6673,1006.6896,4127.858678138229
532,95.8752,-1098.7147822011568
3222,852.224,1352.0494150156826
3581,1006.6896,1758.5486864613888
6043,677.1186,3264.955175239838
7004,870.8664,2358.9168347292584
4013,4857.6768,3881.1607952596064
422,3415.554,3714.1234355856704
7899,377.5086,608.2876956361415
1373,5426.27,3309.8533863829593
22,1587.2672,3062.791163051888
495,2336.958,2912.3671189524034
4781,2784.3756,2562.924848317476
4270,2360.9268,2110.3660997218917
7680,419.454,1388.2886269982375
1718,563.9326,915.8190173999894
1683,990.7104,2689.1780527512146
6415,126.502,-843.4924068352227
6079,341.5554,650.3567343285172
3744,4334.358,2364.5417981626406
2388,1004.0264,3587.671761300515
6024,171.1106,800.7489520916483
6619,2316.984,2789.9048453702762
8487,4111.315,3929.209706435747
144,905.488,908.4492821421311
3972,1895.5326,2260.3678912458063
574,37.9506,-971.4574285641337
4018,3392.9168,2159.652598755972
6526,2145.2076,5262.004075566858
4873,4302.3996,5252.749346788802
5968,4996.829,4147.991266009925
3706,4452.8704,5368.243800795188
3648,3257.7594,2492.3472282954103
3239,3693.8584,3062.6160299240023
1066,2633.9048,1915.523037019241
167,1743.0644,1736.1050687050397
5318,540.6296,581.6991727254145
1869,1518.024,1598.3401499847826
1666,512.666,557.3482949746883
8265,4026.7584,2551.724591025336
526,283.6308,2069.3034151464917
2931,196.411,1231.9385678155431
1112,1544.656,2682.367513969138
8004,2446.1492,3592.5200660359005
4872,2940.1728,2941.276337974944
6711,3563.3616,2388.933268625433
2632,1629.8784,1741.2912163175063
987,5061.4116,3738.892017968142
6561,1030.6584,2756.7134958854585
1122,1125.202,1539.2344592687741
989,5518.1504,4168.1719915925605
776,857.5504,1563.1674578324614
274,2082.6224,1507.5489410577684
7376,2399.5432,2318.7522609858643
8368,1800.3232,1844.2608621513625
33,2174.5028,1553.6190283909157
5379,926.7936,606.3585652984707
5253,5645.984,2510.5010141417247
1478,4211.185,4169.515548009993
6376,2651.2156,1946.8773559626288
2328,1120.5414,1112.5883849870006
8327,3012.0792,2698.4666036236385
8101,2189.1504,2900.9362619679737
8192,2908.2144,1856.051419627006
3664,1318.284,1482.3668275659484
3849,1525.3478,925.0462998263715
2270,695.0952,1886.532062624357
6757,2807.0128,2618.47999837726
1656,3455.502,1929.2976410030146
4364,1411.496,2866.999247693956
152,2768.3964,2825.9970610855453
4902,2290.352,2239.6424123176134
8193,2656.542,2081.775329721259
7588,1845.5976,1636.6587714498
7484,671.1264,3638.6120084835597
487,75.2354,-625.1979765448887
5476,193.7478,-776.5726918243406
2420,998.7,3919.694339474571
2894,1384.1982,3206.199447925584
3583,5660.6316,3155.019489211683
1070,952.7598,780.6518562251309
134,952.094,2675.352567117156
7575,641.8312,3917.4316502600127
1454,107.8596,-805.9383006924855
5871,129.831,390.26940454641044
5864,1201.769,1093.453152122906
4512,383.5008,916.8746478606774
3053,34.6216,-1100.3714515179108
7286,1102.5648,1030.043140893922
5397,61.9194,-738.5063684525018
6970,1416.8224,1103.9010050206066
2560,1609.9044,2249.890986953154
2026,3425.541,3696.7033942414555
6578,1418.154,1485.5846515012688
3069,1736.4064,3318.3509978868874
318,3877.6192,2291.543087051258
4189,3238.4512,2814.122896275969
5306,1054.6272,1457.5896751050107
3391,2376.906,1896.8931916541349
1121,593.2278,1122.788912591185
6576,1034.6532,748.1906348683656
2899,2709.1402,3273.5944681835563
7082,2801.6864,2803.9517290310123
5268,1323.6104,3268.7137232928694
4323,978.726,690.3173848629946
6096,1747.725,1896.2450183513038
1643,1198.44,2367.4141521574097
6614,406.138,724.2070767961543
2134,490.0288,1939.4529431713515
1382,639.168,706.2168630589792
5061,402.809,1254.5017085567483
6124,1062.6168,1504.9773933923486
5455,982.7208,1977.4708537106244
4425,998.7,1637.2857363832363
4355,4327.7,3434.716283788534
509,95.8752,-413.198705089045
3671,2036.6822,1949.1198937604008
6900,4314.384,3099.6604961603052
3286,8138.7392,5509.811490450975
7951,4218.5088,4142.738525872568
7245,517.3266,950.5589816934585
2453,1325.6078,1852.6426985799135
6906,6454.931,4331.022190204534
971,615.1992,988.7976331996126
313,1677.816,2483.6018822473166
7871,1677.816,2221.2352243018236
3202,539.298,550.1072112347049
5759,784.9782,2219.282333998725
5583,3520.0846,3351.2153971343337
4858,1607.2412,1398.067386145764
7248,1289.6546,1631.8477585506496
7802,1444.1202,2557.043753616104
8220,2621.9204,2035.9503445485202
558,2876.256,3072.0362922190334
4904,4673.916,2529.0200717907696
276,7452.9652,4067.846462082639
1540,716.4008,1062.8892564939479
7511,3111.9492,2629.739469352929
3474,755.0172,45.14902316310895
4139,394.1536,550.2978501561236
1984,4086.0146,3728.5204844035507
2285,3202.498,2059.6875327143257
2615,7201.2928,5010.212900259523
3891,1358.232,1509.7491981074606
7784,2681.8424,2180.8852216714654
6444,3844.995,3800.277278396469
6308,691.1004,1841.0288268027707
1942,3105.957,3158.6475660798546
2569,4402.2696,2451.3433732712097
1977,2713.135,3190.736514824778
1220,2884.2456,2269.5784285065233
5601,3113.2808,3611.990627590154
8499,2976.126,1737.7597130674833
3182,1142.5128,1465.6273784999278
2381,4374.306,3865.696928499598
2585,4225.1668,3138.8880770025594
6390,4434.228,3497.886656860019
4887,1749.7224,1853.3553596440693
8066,4171.9028,2668.5458589148934
286,296.9468,519.7830197360972
994,2982.784,2669.4033273018094
2586,139.818,-1150.9827358097884
4753,3793.7284,2760.8169048029868
1952,554.6114,1375.7993867445493
7984,1245.046,1680.305029119705
7356,974.0654,1498.0891128940957
5904,517.9924,4039.0061156210613
72,4604.6728,2522.6871599551605
519,5344.3766,5046.0774281857175
5081,1342.2528,1587.5881668024083
4978,1784.344,2843.333417557772
7150,4407.596,3458.079640195547
548,2094.6068,1724.5039387024792
2888,2167.179,1707.5089671812816
7428,1845.5976,1686.3732515791887
1892,1583.9382,2042.8183155331683
8007,262.3252,2114.159924900046
6702,1179.1318,878.5281762403927
5356,1158.492,3160.9137365107817
1955,1514.695,1573.6498999381047
5362,1006.6896,1743.784089224833
7667,2253.0672,2074.9740398671197
2190,934.7832,519.7284620011626
5564,751.0224,1051.164166254518
3711,1619.2256,1679.541784919491
1675,2007.387,2346.6339511625906
6257,1342.2528,2185.6976808052173
842,1470.0864,1020.7327448028824
247,974.7312,2666.3629832931724
8025,207.7296,-1028.8160419201852
8516,858.882,650.6956965367802
4110,2621.9204,1648.8803041230126
3573,1518.024,2379.9118320243565
2217,2428.8384,2314.5805906744586
7779,1258.362,1437.781594115707
4339,1114.5492,1912.0148437070566
5553,2456.802,3856.20234795135
6285,2902.888,2320.9255373502438
5335,339.558,654.9013376763493
3993,529.9768,2263.8386013549753
3485,666.4658,875.9305003361052
3996,110.5228,-97.86488663936962
2565,3844.995,3075.556110574444
4999,2324.9736,3819.4564762557843
6934,2616.594,4242.5851732583
4770,253.004,102.44466633340494
3083,7534.1928,2953.8377515991006
725,918.804,2157.583675850238
2682,3531.4032,2359.685168940435
7922,801.6232,2461.6377996044325
1741,614.5334,845.6599660992335
6721,1573.9512,2120.5536071100455
6897,3261.7542,2350.446193070872
779,597.2226,806.5979811056254
50,3134.5864,2430.874112466231
4696,2534.0348,3564.5620546072164
7639,123.173,165.08330814952433
7978,3350.3056,2983.6933292821977
406,5770.4886,3397.513910788265
4234,3379.6008,3025.563240360102
5514,3880.2824,2090.218730767971
4034,107.8596,118.87449466551925
6652,715.0692,1940.281012933239
2655,2066.6432,2124.184611912355
2141,5294.4416,4489.709616752265
6291,441.4254,1978.8174639274102
6519,2504.7396,2156.3832734337784
2617,1522.0188,2311.375710172868
6784,610.5386,1411.1523164366256
3465,1518.024,2865.3329301537115
156,262.3252,1825.3216261326884
8502,3020.0688,3374.4678544868266
2795,308.9312,609.2000129053658
6627,343.5528,860.8638842341093
6518,2259.0594,3930.464790046626
578,4655.2736,3911.6870714504985
4302,3338.987,3068.0003565270154
8096,1163.8184,1083.6398474579275
2948,3868.9638,3087.157843069735
4004,4327.7,4220.565053899474
2872,796.9626,799.2951372113549
2653,4195.8716,2901.796936616073
8111,363.5268,1264.9458011875115
1308,343.5528,1938.340482689354
317,452.744,1794.6423516648902
5587,1231.73,692.1559669391256
5817,596.5568,506.2624042125703
7573,3435.528,2312.271341247379
2958,3350.3056,2981.1254396101217
1812,1597.92,1642.9513872857801
7785,3146.5708,2829.8281516146562
2531,2087.9488,2336.1422811681377
4627,4727.18,3118.3641209531356
7289,1651.184,1718.0170848993973
4957,298.2784,-687.9066397989618
6418,185.0924,-386.6536842737132
188,2336.958,2890.7688002596974
2004,4777.7808,3194.4376224145976
4235,494.0236,608.6743500282685
5129,3427.5384,2525.326333832021
217,260.9936,2228.530838337371
2405,2109.2544,1826.2322331217003
5168,282.2992,749.833942583008
3753,3998.7948,3477.9647886255048
1978,447.4176,955.7526575723057
4226,476.047,1566.1012472268612
5992,3243.7776,3861.696029442773
6005,1693.7952,1777.637940316668
2767,185.7582,1844.5891143211675
2760,2588.6304,2281.7100626061
4160,1938.8096,2319.6060669705507
4338,5704.5744,4636.227429275888
1334,4098.6648,1773.9975508312218
1597,1893.5352,2818.764644187036
7482,3467.4864,1497.940690036593
8335,708.4112,852.8768874335574
1833,1985.4156,2281.747676802597
7970,2157.192,2831.781161361639
1514,3368.948,3760.6645170284505
2887,6359.7216,3875.912859827471
2423,1225.072,1028.7692060919417
6035,88.5514,-417.26462789531115
7301,3728.48,2915.7227674516903
1063,568.5932,435.7022301210279
4912,4853.682,2912.3476871610787
1172,2251.7356,1916.119313455827
8105,1155.8288,1402.5792992464385
2929,4604.6728,3796.9363276096637
7323,1188.453,3713.135457665472
1972,1120.5414,1130.5970061153184
1768,1398.18,1636.5563399417408
122,186.424,-351.5309698683652
4488,1406.1696,1378.440225169498
1529,3749.7856,2634.7087314732166
1621,3755.112,3032.7101622107602
7278,326.242,741.6495845337331
4942,2221.1088,2849.170084019906
1928,1897.53,2015.8830464377659
2890,2846.295,2737.8738034063686
1087,1522.0188,3939.6362811735808
5036,4094.67,2548.408882981125
8437,2596.62,1650.6300362748689
6129,1693.7952,2191.8229335011497
294,5499.508,4520.364954197201
7132,2449.4782,3152.9154963634264
6197,2526.711,3271.1241400664526
7870,1480.0734,2712.592352593837
5439,1581.9408,1049.6088006959112
8438,3034.0506,2264.3060488936144
1642,211.7244,-78.73341136320937
1234,872.198,1278.4784480321082
1185,822.263,665.3031301674343
3046,295.6152,478.6429711367409
384,3523.4136,2163.0986088300992
3756,5552.1062,2556.4355910550553
7476,1494.0552,1426.609820902032
2663,102.5332,-144.21484079429706
4982,3367.6164,2947.1811403850793
4987,455.4072,471.2112018758053
684,5159.2842,3043.2296600039126
8022,5812.434,3057.9375614418786
4085,2120.573,2630.984594311176
7110,2644.5576,3516.6605369849985
1533,1943.4702,1443.8611733091543
451,1816.3024,1416.6298223706776
4237,1404.1722,1233.9453492479354
2640,1288.9888,2416.3002254745775
1376,1151.1682,2469.6747817965434
1914,515.3292,-351.9599767626239
5866,6636.6944,3727.138159120479
2980,3101.2964,2852.9626297111977
1490,486.034,1999.5389401026746
4629,447.4176,2046.846581882525
5777,335.5632,849.4358698141626
4030,1318.284,1826.6411117113794
1811,468.7232,830.5036274118437
2038,1470.0864,2938.6509001337054
6159,697.0926,1810.2812850534438
5313,750.3566,1745.2628683500498
6134,8217.3036,5465.55504228939
1536,2320.9788,2591.6746051417203
2604,3956.8494,2998.560862540068
5598,1882.2166,2694.512696145558
396,3707.1744,3722.3410928418416
8376,3717.8272,3632.8388246236245
6157,583.2408,1522.7254259782846
14,1977.426,3141.9587563126233
5546,1980.755,3288.976084272563
1900,4566.0564,3927.0390248730578
2475,361.5294,103.51990560363856
7343,8209.314,4321.364629501093
6939,886.8456,1184.9875238438608
7658,826.2578,2223.6807598599476
4092,647.1576,2328.0795426492755
4857,722.393,1391.9135819183537
5603,169.779,870.5110224728223
4178,653.1498,3454.656321120596
7160,1318.284,1454.9912560204916
8407,575.2512,2279.961710659246
6752,882.8508,2433.9184638682386
4716,3182.524,2607.5397979282675
90,369.519,145.76396177021684
5421,2149.2024,2777.425062197574
5326,3950.1914,3699.8921668650346
5632,2852.2872,2464.2800623803696
5354,272.978,-1017.6276170999097
8167,1857.582,2261.5657435125104
3126,2090.612,3150.8524163617312
6020,1218.414,856.2626302841015
3050,3761.77,2371.6965360746985
3490,1687.1372,3782.5590661165766
6669,1670.4922,1990.2786172436383
4948,1981.4208,3858.81961022979
6047,1488.063,1608.9239517772955
15,1547.3192,932.118336990396
1315,1413.4934,1826.42173885882
8484,2324.9736,1968.6994444228458
2693,3408.896,4197.299444098802
5183,2458.1336,2747.6752173911377
6413,447.4176,1111.3225322409285
5296,3159.8868,3774.6004762281186
